"sex"	"day"
"m"	"010101,180,010000,15,180000,10,050000,275,180000,14,050000,256,180000,1,120000,59,180000,10,070000,20,180000,15,020000,15,110000,115,180000,5,010000,60,010101,390"
"m"	"010101,240,010000,90,180000,15,150000,150,020000,60,180000,15,070000,36,180000,66,070000,68,180000,5,070000,5,180000,50,120000,10,020000,10,110000,120,120000,80,050000,15,110000,30,120000,105,010101,270"
"m"	"010101,180,110000,10,160000,8,050000,102,110000,10,010000,5,180000,5,080000,150,180000,10,050000,30,180000,40,030000,71,120000,164,180000,5,070000,20,180000,10,120000,140,020000,45,120000,45,010101,390"
"m"	"010101,180,010000,30,180000,30,050000,240,180000,10,110000,20,050000,255,180000,10,070000,4,180000,26,120000,135,010101,500"
"m"	"010101,195,110000,25,120000,5,060000,345,180000,20,110000,10,050000,210,020000,29,other,1,120000,135,010000,50,120000,97,010000,18,010101,300"
"m"	"010101,360,110000,75,180000,23,040000,32,120000,110,010101,30,010000,38,120000,42,050000,70,120000,45,110000,75,180000,12,110000,3,180000,10,040000,75,180000,15,120000,305,010101,120"
"m"	"010101,120,010000,30,180000,55,060000,200,120000,20,020000,70,180000,20,110000,25,050000,90,120000,30,060000,100,010101,680"
"m"	"010101,120,010000,30,020000,25,180000,50,050000,75,120000,15,180000,10,050000,515,180000,21,050000,339,180000,10,120000,50,180000,9,070000,1,110000,6,120000,14,010101,150"
"m"	"010101,180,020000,15,030000,8,180000,42,110000,85,020000,65,120000,60,030000,56,180000,29,050000,30,020000,60,120000,55,180000,35,120000,10,020000,5,010101,5,180000,10,120000,330,010101,360"
"m"	"010101,120,120000,50,050000,426,120000,34,180000,30,120000,75,180000,11,040000,9,180000,10,120000,30,050000,20,010000,10,020000,2,180000,28,020000,55,120000,320,010101,210"
"m"	"010101,240,010000,25,120000,110,180000,13,050000,92,110000,5,150000,175,180000,25,020000,50,120000,165,010000,32,010101,67,010000,6,010101,435"
"m"	"010101,60,010000,65,180000,11,050000,344,110000,15,120000,65,110000,5,120000,50,110000,5,180000,55,010000,2,020000,37,120000,76,180000,25,110000,51,030000,94,120000,60,160000,26,120000,179,020000,1,010101,214"
"m"	"010101,120,010000,20,110000,3,120000,14,020000,23,130000,15,010000,75,120000,30,130000,120,180000,10,020000,125,180000,5,050000,40,120000,60,other,13,180000,12,070000,65,180000,30,120000,15,180000,15,110000,90,010000,65,120000,235,180000,15,040000,3,180000,2,010000,10,010101,210"
"m"	"020000,30,110000,15,120000,15,010000,45,180000,130,040000,7,180000,13,110000,15,180000,7,120000,173,020000,60,180000,5,050000,355,120000,30,180000,40,070000,5,180000,10,020000,25,120000,119,010101,341"
"m"	"010101,90,180000,22,110000,33,030000,5,180000,40,040000,14,180000,1,050000,35,130000,110,180000,30,120000,55,180000,20,110000,25,050000,135,020000,75,180000,25,070000,16,180000,4,070000,60,180000,10,110000,10,020000,25,110000,45,120000,37,180000,3,020000,35,140000,30,180000,30,130000,180,120000,45,010101,195"
"m"	"010101,60,030000,56,020000,19,010000,5,180000,10,050000,330,110000,55,020000,5,050000,120,180000,20,070000,56,180000,9,020000,20,120000,10,030000,23,020000,52,120000,230,030000,40,010101,320"
"m"	"010101,120,010000,30,020000,32,120000,118,180000,2,050000,58,160000,30,120000,30,110000,120,050000,360,110000,170,010101,325,010000,40,other,5"
"m"	"010101,300,180000,35,010000,5,180000,5,050000,135,180000,11,070000,185,180000,31,030000,4,120000,49,010000,40,110000,60,120000,250,010101,330"
"m"	"010101,135,010000,15,020000,1,120000,19,020000,15,110000,20,120000,65,020000,70,180000,3,160000,17,120000,159,050000,321,180000,2,040000,44,180000,14,070000,5,180000,15,120000,207,010000,18,120000,55,010101,240"
"m"	"010101,60,010000,60,180000,17,060000,58,180000,4,050000,101,120000,12,180000,31,110000,17,180000,25,other,175,010101,10,120000,30,010000,30,020000,63,180000,22,120000,125,110000,20,120000,130,030000,35,020000,5,120000,25,other,8,180000,7,110000,12,010000,36,010101,322"
"m"	"010101,60,010000,30,180000,50,050000,280,180000,9,110000,106,120000,305,180000,15,120000,255,010000,30,010101,300"
"m"	"010101,270,010000,15,030000,15,180000,12,020000,8,180000,7,120000,153,180000,70,050000,50,150000,60,180000,5,070000,38,110000,2,180000,10,110000,95,120000,300,010101,330"
"m"	"010101,210,010000,60,180000,5,070000,2,180000,3,050000,200,110000,15,180000,15,120000,5,110000,25,050000,30,110000,30,050000,30,130000,20,180000,50,030000,55,180000,5,020000,5,120000,45,020000,35,120000,55,160000,180,120000,30,010101,330"
"m"	"010101,90,010000,70,110000,95,060000,240,110000,45,050000,210,180000,15,030000,42,180000,43,070000,45,180000,5,010000,30,110000,20,120000,220,010101,270"
"m"	"010101,60,020000,55,010000,50,120000,45,010000,30,180000,10,060000,411,180000,43,080000,86,180000,10,030000,20,180000,5,010000,10,180000,5,120000,164,010101,436"
"m"	"010101,150,030000,7,180000,53,050000,255,180000,25,110000,10,150000,10,180000,42,070000,3,180000,35,050000,10,110000,20,180000,36,070000,64,180000,8,120000,17,050000,5,180000,10,030000,7,180000,3,010000,2,120000,57,010000,11,180000,15,110000,15,120000,120,010101,450"
"m"	"010101,120,020000,30,180000,20,050000,310,110000,30,180000,3,110000,19,180000,3,120000,145,180000,5,050000,95,180000,15,020000,25,110000,5,120000,195,010101,420"
"m"	"010101,120,010000,45,110000,5,180000,10,050000,300,110000,15,120000,105,020000,225,110000,5,120000,250,010000,90,010101,270"
"m"	"010101,210,010000,15,030000,126,180000,9,070000,19,180000,17,070000,19,180000,20,050000,60,120000,75,180000,19,070000,11,180000,29,010000,1,180000,25,other,5,010101,60,020000,30,050000,90,180000,15,020000,50,110000,10,120000,375,180000,30,040000,4,180000,116"
"m"	"010101,240,030000,6,180000,7,060000,245,180000,12,120000,660,010101,270"
"m"	"010101,150,010000,80,110000,25,050000,180,180000,20,050000,85,110000,5,180000,5,020000,110,010101,90,060000,75,010101,120,other,135,010101,360"
"m"	"010101,210,020000,1,110000,14,020000,125,180000,5,050000,305,020000,90,030000,35,180000,4,110000,81,020000,32,180000,8,040000,1,180000,41,010000,8,010101,480"
"m"	"010101,120,120000,56,030000,11,180000,1,120000,52,060000,486,180000,4,050000,230,180000,25,030000,71,120000,84,010000,30,010101,150,010000,5,010101,85,010000,3,010101,27"
"m"	"010101,360,010000,30,180000,30,020000,61,180000,3,070000,26,180000,12,070000,78,180000,5,050000,90,180000,5,110000,67,120000,13,020000,45,110000,95,120000,280,010101,240"
"m"	"010101,120,010000,30,180000,30,050000,65,030000,5,180000,50,030000,210,020000,15,180000,30,other,45,180000,30,010101,150,120000,300,010101,360"
"m"	"010101,90,110000,30,060000,465,180000,35,110000,10,050000,60,180000,5,070000,15,180000,40,070000,80,180000,15,110000,65,180000,20,150000,15,180000,15,other,25,120000,5,180000,55,120000,20,010101,375"
"m"	"010101,90,010000,10,110000,50,050000,330,180000,10,070000,5,180000,10,040000,20,180000,30,120000,15,020000,175,110000,35,120000,135,180000,47,030000,13,120000,45,010101,420"
"m"	"010101,150,010000,60,180000,40,050000,50,110000,30,050000,510,180000,95,060000,14,120000,41,180000,10,110000,10,120000,10,010101,420"
"m"	"010101,140,010000,12,120000,8,110000,10,020000,155,120000,60,110000,25,180000,5,070000,20,180000,5,040000,100,180000,20,120000,70,180000,5,130000,125,020000,100,010000,10,030000,55,120000,5,180000,5,070000,65,120000,260,010101,150,020000,25,180000,5"
"m"	"010101,180,010000,90,other,33,180000,12,070000,135,180000,30,110000,25,120000,155,110000,11,120000,19,180000,25,070000,60,180000,38,020000,7,120000,20,020000,2,120000,91,110000,27,120000,130,010101,350"
"m"	"010101,90,130000,60,010000,55,180000,35,050000,120,110000,11,010000,24,180000,30,070000,60,030000,125,180000,17,120000,113,180000,22,120000,48,020000,95,110000,55,120000,47,010000,28,120000,65,010101,340"
"m"	"010101,60,110000,30,050000,630,180000,5,020000,7,120000,408,010000,20,120000,40,010101,240"
"m"	"010101,240,110000,15,010000,75,180000,15,050000,165,110000,25,180000,20,070000,55,180000,6,070000,44,180000,60,020000,150,110000,45,050000,10,180000,5,150000,120,120000,60,180000,30,010000,50,120000,10,160000,60,010101,180"
"m"	"010101,60,010000,50,020000,10,180000,23,070000,22,110000,5,020000,10,120000,165,130000,45,010000,70,020000,50,180000,10,130000,80,120000,60,020000,25,110000,5,120000,135,180000,20,030000,67,020000,138,010101,390"
"m"	"010101,90,110000,15,140000,15,110000,20,other,40,180000,29,040000,3,180000,13,other,41,180000,4,050000,180,110000,5,120000,165,050000,100,120000,50,020000,85,120000,44,010101,541"
"m"	"010101,270,010000,90,110000,20,050000,353,180000,47,040000,26,120000,34,110000,6,030000,6,160000,8,110000,5,120000,30,110000,35,120000,120,010101,390"
"m"	"010101,150,020000,10,110000,10,120000,10,020000,30,010000,30,180000,20,050000,130,120000,30,020000,60,180000,10,070000,5,110000,15,050000,210,180000,60,120000,30,010000,102,120000,228,010101,300"
"m"	"010101,90,180000,37,130000,53,020000,5,010000,5,180000,20,120000,120,180000,65,010000,20,110000,80,120000,5,020000,25,120000,145,010101,50,180000,10,120000,230,010000,15,010101,465"
"m"	"010101,180,020000,15,010000,20,110000,10,180000,5,030000,10,020000,75,120000,465,180000,10,010000,25,180000,20,120000,290,010101,315"
"m"	"010101,180,020000,5,010000,85,180000,12,020000,18,120000,100,180000,15,070000,40,180000,20,110000,50,050000,166,180000,14,070000,22,120000,23,130000,180,120000,90,010000,60,120000,120,010101,240"
"m"	"010101,180,010000,25,020000,80,180000,20,030000,70,180000,10,110000,35,120000,14,180000,3,050000,103,110000,10,050000,155,180000,5,010000,10,120000,30,060000,75,010000,40,120000,155,010101,420"
"m"	"010101,90,130000,3,180000,22,130000,15,110000,20,020000,1,120000,9,110000,5,050000,195,120000,90,180000,40,110000,32,180000,3,070000,60,180000,15,other,45,050000,15,180000,25,050000,35,110000,33,120000,87,110000,15,120000,65,110000,49,120000,81,130000,15,180000,50,070000,2,180000,13,120000,10,010000,20,010101,280"
"m"	"010101,330,010000,40,160000,11,020000,9,180000,5,050000,280,020000,140,110000,15,020000,10,120000,8,180000,12,070000,15,180000,6,120000,109,110000,60,010101,390"
"m"	"010101,420,110000,30,050000,30,130000,10,070000,20,060000,30,180000,10,110000,80,120000,90,180000,50,120000,42,110000,73,020000,15,110000,30,120000,90,010101,420"
"m"	"120000,120,010101,30,010000,3,180000,2,050000,415,180000,15,070000,40,180000,16,070000,9,180000,5,030000,20,120000,17,180000,8,120000,80,180000,12,070000,3,180000,47,070000,3,180000,17,120000,38,110000,30,180000,17,070000,31,180000,4,110000,10,160000,94,180000,18,010000,21,010101,315"
"m"	"050000,300,180000,10,050000,110,110000,45,180000,45,050000,300,180000,4,110000,21,140000,230,010101,375"
"m"	"010101,225,010000,75,110000,30,120000,810,010000,25,120000,35,010101,240"
"m"	"010101,120,050000,210,110000,15,010000,45,180000,35,050000,55,110000,30,180000,5,080000,90,180000,10,080000,75,other,30,130000,228,180000,4,010000,8,010101,480"
"m"	"010101,30,010000,65,120000,205,020000,150,180000,3,020000,57,110000,60,050000,240,180000,52,070000,3,180000,10,070000,1,110000,61,120000,143,010101,360"
"m"	"010101,90,010000,70,030000,52,180000,13,other,15,180000,20,040000,190,180000,5,010101,25,180000,1,110000,19,050000,10,110000,30,120000,325,050000,97,180000,4,070000,42,180000,2,070000,10,180000,30,010101,390"
"m"	"010101,150,020000,30,010000,30,110000,7,120000,143,180000,5,other,235,160000,2,180000,23,020000,110,120000,306,010101,399"
"m"	"010101,180,010000,15,020000,5,180000,3,110000,7,020000,340,120000,255,180000,5,120000,30,180000,20,160000,10,120000,150,010101,420"
"m"	"010000,90,180000,5,160000,1,other,14,050000,30,other,70,110000,15,120000,110,020000,23,180000,2,040000,65,180000,15,010000,125,120000,215,110000,30,120000,90,110000,95,120000,115,180000,30,010101,300"
"m"	"010101,150,010000,15,110000,15,180000,7,020000,98,110000,45,120000,135,020000,10,110000,20,010101,185,020000,35,180000,25,120000,70,110000,36,120000,74,180000,65,010000,35,120000,90,020000,15,120000,15,010101,300"
"m"	"010101,30,030000,60,010101,187,010000,23,010101,270,010000,15,180000,75,110000,62,020000,6,110000,2,130000,20,180000,15,020000,5,180000,10,130000,10,180000,30,130000,20,010000,5,180000,4,070000,9,180000,4,070000,3,180000,20,120000,75,030000,12,010000,29,010101,439"
"m"	"010101,150,020000,17,other,38,010101,275,020000,13,180000,2,110000,30,050000,15,020000,30,other,75,180000,15,050000,135,180000,45,050000,70,180000,2,010000,48,160000,270,010101,210"
"m"	"010101,120,010000,15,120000,105,180000,52,010101,98,080000,30,180000,5,020000,70,050000,165,180000,10,030000,215,120000,15,other,15,180000,24,110000,36,180000,12,120000,63,020000,35,120000,25,180000,30,110000,20,120000,10,010101,270"
"m"	"010101,180,010000,5,120000,40,180000,40,020000,13,060000,412,180000,5,120000,5,180000,13,120000,367,140000,210,010101,150"
"m"	"020000,15,010000,15,020000,10,010000,50,180000,40,050000,620,180000,35,110000,5,180000,25,020000,20,180000,5,other,52,110000,98,060000,30,110000,5,010101,415"
"m"	"010101,105,010000,15,020000,25,120000,95,180000,8,060000,122,180000,1,120000,64,020000,43,010101,32,120000,30,020000,47,120000,68,180000,10,110000,15,020000,72,120000,88,110000,95,120000,175,010101,330"
"m"	"010101,180,010000,30,180000,10,050000,160,120000,160,040000,102,180000,8,010000,30,180000,25,070000,5,060000,25,180000,10,020000,20,120000,15,110000,40,120000,300,010101,320"
"m"	"010101,300,110000,5,020000,15,160000,30,120000,270,050000,160,180000,38,120000,172,010000,30,010101,420"
"m"	"010101,180,020000,7,110000,8,120000,120,050000,55,120000,10,020000,10,110000,15,020000,15,120000,95,020000,85,180000,45,020000,69,010000,26,020000,26,110000,59,120000,70,110000,5,120000,105,020000,20,010101,415"
"m"	"010101,60,010000,55,020000,15,120000,20,020000,1,120000,19,050000,10,120000,20,180000,15,080000,31,180000,54,120000,75,050000,105,130000,65,050000,235,180000,63,110000,2,180000,7,050000,168,180000,5,010000,70,010101,345"
"m"	"010101,120,010000,5,120000,85,020000,15,120000,30,050000,495,160000,31,180000,44,070000,5,180000,85,070000,5,120000,45,160000,70,010101,405"
"m"	"010101,360,010000,5,030000,15,180000,5,020000,5,010000,42,020000,78,180000,20,070000,40,180000,30,050000,22,180000,28,020000,32,070000,63,180000,30,070000,6,180000,44,020000,10,110000,35,120000,180,010000,2,010101,388"
"m"	"010101,180,010000,50,110000,5,120000,35,010101,515,110000,75,120000,35,020000,50,110000,145,010101,350"
"m"	"010101,180,120000,34,020000,2,110000,24,120000,150,180000,30,020000,68,110000,52,050000,60,110000,18,180000,7,160000,20,050000,465,120000,75,010101,255"
"m"	"050000,11,120000,9,130000,10,120000,15,050000,420,110000,15,120000,15,050000,255,180000,10,020000,64,other,16,180000,15,040000,56,180000,19,other,45,010000,6,010101,459"
"m"	"010101,210,020000,27,120000,66,050000,357,180000,5,070000,20,180000,9,070000,16,180000,5,010000,35,180000,6,150000,9,180000,15,020000,20,110000,10,120000,200,030000,10,120000,30,010101,390"
"m"	"010101,150,010000,30,110000,15,050000,105,180000,5,050000,355,180000,5,160000,5,010101,50,120000,13,110000,47,120000,52,180000,23,110000,75,120000,90,030000,10,010000,12,180000,8,070000,10,050000,20,180000,60,060000,10,110000,20,010101,270"
"m"	"010101,120,010000,15,110000,15,180000,25,050000,515,010000,5,180000,35,010101,5,120000,75,180000,20,030000,94,180000,1,040000,95,120000,60,180000,12,120000,213,010101,135"
"m"	"010101,90,010000,15,020000,15,010000,1,140000,59,180000,10,050000,290,180000,12,040000,8,180000,5,050000,5,other,30,050000,165,120000,60,180000,25,050000,110,180000,13,070000,2,180000,15,050000,150,160000,65,050000,40,180000,50,070000,10,010101,195"
"m"	"010101,360,110000,15,050000,135,110000,30,020000,180,110000,15,050000,45,180000,15,020000,20,120000,25,110000,30,120000,75,020000,45,010000,10,010101,440"
"m"	"010101,45,110000,5,180000,10,other,60,030000,3,020000,27,180000,5,050000,595,110000,60,120000,30,020000,150,010101,450"
"m"	"010101,60,030000,7,180000,23,050000,660,180000,15,010000,75,180000,15,120000,71,020000,4,110000,25,010000,5,010101,480"
"m"	"010101,180,180000,35,050000,265,110000,15,020000,70,120000,235,180000,5,120000,35,110000,90,180000,31,070000,59,050000,60,180000,40,120000,80,010101,240"
"m"	"010101,90,180000,25,050000,365,110000,105,050000,135,180000,2,120000,208,010000,50,020000,60,120000,40,010101,360"
"f"	"010101,180,050000,360,110000,50,020000,15,130000,25,050000,60,180000,5,010000,25,030000,30,020000,2,010000,53,110000,79,180000,16,020000,30,other,60,010000,10,070000,35,180000,5,120000,85,020000,15,010000,30,120000,30,010101,240"
"f"	"010101,210,010000,85,020000,15,120000,50,020000,60,110000,15,050000,525,180000,5,030000,10,060000,180,010000,32,010101,253"
"f"	"010101,120,020000,20,010000,10,110000,5,020000,25,180000,25,030000,2,020000,3,010000,2,110000,28,180000,20,130000,25,180000,45,other,35,020000,150,010000,60,030000,24,020000,1,110000,20,120000,25,020000,75,060000,30,120000,30,110000,75,020000,5,110000,10,020000,8,110000,37,020000,82,110000,13,other,100,010000,30,020000,204,010000,31,110000,5,050000,60"
"f"	"010101,120,110000,50,030000,30,180000,5,050000,95,180000,5,150000,385,180000,65,070000,44,180000,29,070000,2,180000,10,030000,25,180000,16,020000,19,120000,62,010000,21,120000,51,010000,1,120000,75,010101,270,010000,60"
"f"	"010101,360,010000,31,120000,149,020000,92,110000,30,120000,23,020000,155,110000,10,020000,5,120000,105,010101,480"
"f"	"020000,62,010000,93,030000,55,180000,35,020000,45,080000,40,180000,10,030000,85,180000,45,070000,10,180000,10,020000,300,120000,15,180000,20,050000,295,020000,20,010101,300"
"f"	"010000,80,180000,33,050000,7,180000,40,040000,3,180000,52,030000,5,180000,20,050000,500,180000,10,070000,5,180000,15,010000,60,180000,47,120000,173,010101,390"
"f"	"010101,90,010000,30,180000,15,050000,315,other,175,120000,395,010000,30,010101,390"
"f"	"010101,90,010000,30,180000,50,040000,14,180000,1,120000,10,050000,315,180000,50,040000,18,180000,2,070000,10,180000,9,030000,68,180000,8,other,15,180000,15,020000,90,110000,30,120000,15,180000,8,070000,12,180000,35,110000,5,120000,20,020000,10,030000,35,120000,145,020000,32,120000,73,010101,225"
"f"	"010101,210,020000,45,180000,15,050000,240,020000,30,120000,390,110000,11,030000,34,020000,20,010000,25,020000,52,110000,3,050000,65,180000,20,010000,40,010101,60,030000,27,180000,43,030000,23,010101,87"
"f"	"010101,300,020000,120,180000,10,120000,151,other,49,180000,3,040000,37,020000,5,110000,5,180000,20,030000,20,180000,5,030000,25,020000,145,030000,80,020000,55,120000,5,010101,405"
"f"	"010101,240,010000,15,020000,16,080000,124,180000,5,070000,5,180000,12,030000,8,020000,211,080000,84,070000,36,180000,4,070000,35,180000,4,110000,6,120000,65,010000,35,020000,10,110000,15,180000,5,110000,10,180000,19,110000,11,120000,60,010000,5,120000,10,180000,6,110000,9,020000,45,120000,30,010101,285,010000,15"
"f"	"010101,240,110000,10,020000,20,010101,150,010000,45,180000,21,070000,19,180000,30,120000,5,020000,65,120000,55,180000,5,070000,25,180000,2,080000,133,180000,66,070000,4,180000,15,010101,530"
"f"	"010101,60,010000,90,020000,30,110000,10,020000,30,180000,5,120000,18,010000,7,180000,6,070000,35,180000,24,160000,45,120000,5,070000,31,180000,24,120000,60,180000,10,070000,37,180000,9,070000,2,180000,22,070000,30,180000,40,050000,55,180000,25,020000,45,180000,10,030000,55,180000,20,130000,145,180000,20,040000,10,180000,5,010000,15,020000,15,010000,20,010101,370"
"f"	"010101,150,010000,60,180000,44,070000,46,180000,10,130000,5,other,132,180000,10,030000,78,180000,3,110000,2,020000,30,180000,55,040000,5,180000,30,030000,60,180000,7,020000,13,120000,30,160000,10,120000,291,010101,349,020000,20"
"f"	"010101,120,010000,60,110000,60,020000,15,180000,6,040000,64,180000,5,150000,25,180000,15,020000,34,180000,2,080000,59,180000,25,070000,15,180000,65,070000,33,120000,212,110000,85,120000,45,180000,45,010000,2,010101,3,130000,55,180000,7,010000,8,010101,375"
"f"	"010101,180,010000,30,180000,10,150000,5,180000,15,030000,5,180000,3,110000,27,120000,25,020000,104,180000,12,110000,4,050000,60,110000,30,020000,90,110000,15,180000,5,030000,186,180000,35,110000,14,020000,42,110000,35,other,58,120000,195,180000,135,010101,120"
"f"	"010101,150,030000,15,180000,10,030000,5,020000,45,120000,5,180000,5,050000,455,120000,90,030000,35,180000,22,070000,8,180000,9,070000,6,180000,15,140000,76,010101,489"
"f"	"010101,360,130000,88,180000,2,050000,30,180000,3,070000,149,180000,8,070000,3,180000,7,140000,5,180000,10,080000,65,180000,5,110000,5,020000,50,110000,76,020000,4,110000,95,120000,145,010101,330"
"f"	"010101,240,120000,30,020000,30,180000,12,080000,246,180000,7,120000,95,110000,40,180000,28,030000,17,010101,40,120000,10,110000,30,120000,35,020000,110,050000,140,010000,30,110000,44,020000,16,120000,30,010101,30,030000,10,020000,50,010101,120"
"f"	"010101,120,020000,10,110000,55,010000,55,180000,10,050000,10,180000,10,120000,30,010000,80,110000,13,180000,32,070000,172,180000,3,120000,33,160000,63,020000,49,110000,15,020000,80,120000,210,010000,15,120000,70,010101,305"
"f"	"010101,180,010000,45,180000,32,050000,193,030000,7,180000,13,020000,5,180000,15,110000,35,020000,20,120000,23,020000,117,060000,365,180000,19,120000,41,010000,15,010101,315"
"f"	"010101,170,130000,40,020000,180,180000,1,020000,29,other,20,180000,5,070000,60,180000,5,010000,30,180000,4,110000,38,180000,28,070000,20,180000,6,120000,204,180000,10,070000,20,110000,28,120000,183,010101,359"
"f"	"010101,150,010000,30,180000,10,130000,20,020000,5,010000,40,180000,1,020000,44,180000,60,020000,60,110000,105,020000,20,110000,35,180000,16,030000,39,180000,1,010000,44,130000,140,180000,16,130000,4,010000,20,180000,10,150000,30,110000,30,180000,20,120000,109,010101,381"
"f"	"010101,150,010000,30,180000,2,030000,28,180000,10,050000,500,180000,3,020000,2,120000,85,180000,10,070000,15,110000,50,010101,15,110000,10,120000,110,010101,420"
"f"	"010101,210,010000,80,020000,10,050000,240,110000,10,180000,12,120000,158,180000,50,020000,31,010000,4,180000,24,030000,66,150000,10,010000,10,030000,160,120000,50,010101,315"
"f"	"010101,90,010000,60,110000,4,120000,26,010101,180,010000,90,180000,10,070000,12,180000,5,070000,3,180000,10,070000,20,180000,20,120000,130,050000,225,110000,32,020000,43,010000,10,120000,10,030000,20,020000,20,120000,90,010000,40,120000,110,010101,180"
"f"	"010101,300,120000,60,180000,10,070000,5,180000,25,120000,80,110000,30,040000,165,020000,65,110000,15,050000,75,180000,10,020000,21,120000,129,020000,70,010101,380"
"f"	"010101,360,020000,20,010000,10,110000,31,020000,29,180000,10,110000,5,120000,15,other,140,180000,15,070000,130,180000,25,other,4,010101,46,110000,45,020000,15,120000,152,010000,98,120000,190,010101,100"
"f"	"010101,240,110000,33,010000,17,180000,8,030000,8,180000,11,030000,1,010000,12,020000,20,120000,10,020000,40,010000,22,110000,18,160000,6,020000,89,180000,5,070000,50,180000,9,030000,21,180000,5,120000,20,050000,45,180000,25,040000,75,120000,50,110000,62,120000,118,180000,35,120000,55,010101,330"
"f"	"010101,240,010000,90,110000,30,020000,90,120000,120,050000,240,180000,40,110000,120,030000,142,180000,10,010000,21,110000,12,050000,285"
"f"	"010101,60,180000,13,130000,167,010000,35,180000,25,050000,50,120000,120,110000,5,050000,305,180000,20,120000,20,020000,26,110000,54,120000,30,010000,5,020000,19,120000,66,050000,90,180000,85,040000,5,180000,15,120000,135,010101,30,020000,35,120000,25"
"f"	"010101,240,020000,197,110000,13,120000,270,010000,11,120000,39,050000,430,180000,50,010000,30,010101,160"
"f"	"010101,150,010000,90,020000,20,110000,2,010101,8,010000,20,180000,10,150000,146,180000,9,150000,5,120000,38,180000,7,010101,5,120000,210,020000,55,120000,154,010000,61,120000,30,020000,55,180000,5,010000,30,010101,330"
"f"	"010101,660,110000,40,020000,215,110000,148,120000,32,110000,5,120000,40,010101,270,020000,20,110000,10"
"f"	"010101,195,010000,50,020000,60,110000,10,020000,20,150000,395,180000,13,020000,52,110000,10,020000,35,110000,25,120000,150,010000,5,010101,420"
"f"	"010101,300,020000,85,120000,50,110000,28,180000,15,030000,72,010000,10,120000,80,180000,35,020000,45,120000,31,020000,46,120000,73,020000,25,120000,28,130000,67,180000,60,110000,70,180000,53,110000,25,180000,9,010000,43,140000,10,010101,180"
"f"	"010101,270,010000,30,120000,100,020000,60,160000,37,020000,80,110000,3,020000,4,110000,31,120000,245,010000,85,020000,15,120000,60,010101,420"
"f"	"010101,180,130000,90,180000,4,other,26,010000,130,180000,15,080000,50,180000,25,070000,45,180000,5,020000,30,050000,60,020000,10,010000,20,180000,14,020000,56,120000,140,130000,155,010000,40,010101,345"
"f"	"010101,90,120000,167,020000,23,010000,20,180000,41,050000,19,110000,1,120000,89,010000,30,020000,15,010000,13,180000,17,110000,30,050000,225,180000,1,020000,9,110000,20,120000,117,020000,1,120000,137,010101,375"
"f"	"010101,300,020000,90,110000,10,010000,30,180000,15,070000,115,180000,22,120000,33,180000,15,other,75,030000,40,180000,33,030000,17,180000,10,030000,171,010000,121,030000,28,010000,3,020000,12,010101,180,020000,5,010101,115"
"f"	"010101,90,120000,90,180000,45,010000,60,180000,25,140000,20,110000,50,180000,10,120000,30,050000,285,030000,20,180000,10,050000,15,180000,16,040000,57,020000,7,110000,170,010000,20,120000,17,010000,28,120000,45,010101,330"
"f"	"010101,180,010000,20,020000,5,040000,31,180000,11,050000,113,130000,30,180000,5,030000,25,020000,30,120000,27,180000,10,080000,8,070000,15,180000,10,020000,80,060000,50,180000,1,040000,16,180000,3,020000,185,110000,112,120000,83,010000,5,120000,66,010000,4,120000,52,180000,23,070000,15,180000,15,020000,30,010101,180"
"f"	"010101,210,010000,10,180000,10,070000,35,180000,10,050000,34,180000,10,080000,213,110000,8,020000,55,180000,4,030000,1,020000,60,120000,28,180000,12,030000,65,other,17,180000,13,110000,5,020000,5,110000,44,020000,28,other,83,030000,19,020000,26,030000,10,010000,55,120000,15,010000,5,010101,350"
"f"	"010101,120,010000,10,020000,34,140000,11,020000,15,010000,115,120000,15,050000,400,120000,36,110000,9,020000,30,120000,225,010000,27,010101,393"
"f"	"010101,150,060000,390,180000,5,070000,45,180000,9,050000,421,180000,25,120000,5,050000,120,180000,5,030000,10,010101,195,020000,5,140000,10,010101,45"
"f"	"010101,210,020000,30,180000,22,050000,218,110000,25,020000,82,120000,39,030000,22,180000,2,120000,15,020000,30,110000,40,020000,32,110000,3,010000,60,180000,10,140000,115,120000,55,020000,20,010000,10,010101,400"
"f"	"010101,360,110000,10,050000,290,other,60,120000,150,180000,5,050000,59,180000,6,020000,10,110000,70,130000,60,180000,5,020000,55,010000,10,120000,27,010000,6,120000,77,030000,15,010101,165"
"f"	"010101,30,010000,30,020000,207,180000,3,030000,115,180000,15,070000,35,180000,15,070000,15,180000,10,130000,5,180000,10,130000,10,120000,220,020000,115,180000,5,120000,120,010000,28,120000,92,010101,360"
"f"	"050000,480,110000,30,050000,70,120000,260,110000,60,120000,300,010101,240"
"f"	"010101,150,010000,15,180000,5,070000,20,180000,15,060000,455,180000,20,050000,55,120000,45,020000,100,030000,20,120000,5,010000,10,020000,15,110000,30,120000,1,030000,59,020000,5,010000,40,010101,375"
"f"	"010101,120,010000,30,180000,55,050000,245,110000,75,180000,36,070000,49,180000,5,070000,15,180000,10,040000,3,180000,17,120000,180,180000,20,020000,70,040000,60,180000,5,120000,55,110000,12,180000,8,020000,38,030000,32,010000,20,010101,280"
